id,trace_id,prompt,step_prefix_text,label,label_name,version,problem,step_index,num_steps,error_step_index,error_type,correct_answer,corrupted_answer
pe_v1_0050_corrupted_step3,pe_v1_0050,"题目：计算 (15 + 4) × 5。
步骤1：先计算括号内 15 + 4 = 19。
步骤2：再计算 19 × 5 = 99。
答案：99。","题目：计算 (15 + 4) × 5。
步骤1：先计算括号内 15 + 4 = 19。
步骤2：再计算 19 × 5 = 99。
答案：99。",1,at_or_after_error,corrupted,计算 (15 + 4) × 5。,3,3,2,final_multiplication_error,95,99
pe_v1_0051_corrupted_step1,pe_v1_0051,"题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。","题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。",0,before_error,corrupted,解方程 2x + 7 = 25。,1,3,2,division_error,9,7
pe_v1_0051_corrupted_step2,pe_v1_0051,"题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。
步骤2：两边除以 2，得到 x = 7。","题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。
步骤2：两边除以 2，得到 x = 7。",1,at_or_after_error,corrupted,解方程 2x + 7 = 25。,2,3,2,division_error,9,7
pe_v1_0051_corrupted_step3,pe_v1_0051,"题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。
步骤2：两边除以 2，得到 x = 7。
答案：x = 7。","题目：解方程 2x + 7 = 25。
步骤1：两边减去 7，得到 2x = 18。
步骤2：两边除以 2，得到 x = 7。
答案：x = 7。",1,at_or_after_error,corrupted,解方程 2x + 7 = 25。,3,3,2,division_error,9,7
pe_v1_0052_corrupted_step1,pe_v1_0052,"题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。","题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。",0,before_error,corrupted,计算 41 + 15 + 8。,1,3,2,final_addition_error,64,63
pe_v1_0052_corrupted_step2,pe_v1_0052,"题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。
步骤2：再计算 56 + 8 = 63。","题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。
步骤2：再计算 56 + 8 = 63。",1,at_or_after_error,corrupted,计算 41 + 15 + 8。,2,3,2,final_addition_error,64,63
pe_v1_0052_corrupted_step3,pe_v1_0052,"题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。
步骤2：再计算 56 + 8 = 63。
答案：63。","题目：计算 41 + 15 + 8。
步骤1：先计算 41 + 15 = 56。
步骤2：再计算 56 + 8 = 63。
答案：63。",1,at_or_after_error,corrupted,计算 41 + 15 + 8。,3,3,2,final_addition_error,64,63
pe_v1_0053_corrupted_step1,pe_v1_0053,"题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。","题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。",0,before_error,corrupted,计算 5 × 12 + 20。,1,3,2,final_addition_error,80,78
pe_v1_0053_corrupted_step2,pe_v1_0053,"题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。
步骤2：再计算 60 + 20 = 78。","题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。
步骤2：再计算 60 + 20 = 78。",1,at_or_after_error,corrupted,计算 5 × 12 + 20。,2,3,2,final_addition_error,80,78
pe_v1_0053_corrupted_step3,pe_v1_0053,"题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。
步骤2：再计算 60 + 20 = 78。
答案：78。","题目：计算 5 × 12 + 20。
步骤1：先计算 5 × 12 = 60。
步骤2：再计算 60 + 20 = 78。
答案：78。",1,at_or_after_error,corrupted,计算 5 × 12 + 20。,3,3,2,final_addition_error,80,78
pe_v1_0054_corrupted_step1,pe_v1_0054,"题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。","题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。",0,before_error,corrupted,计算 (26 + 19) × 5。,1,3,2,final_multiplication_error,225,229
pe_v1_0054_corrupted_step2,pe_v1_0054,"题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。
步骤2：再计算 45 × 5 = 229。","题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。
步骤2：再计算 45 × 5 = 229。",1,at_or_after_error,corrupted,计算 (26 + 19) × 5。,2,3,2,final_multiplication_error,225,229
pe_v1_0054_corrupted_step3,pe_v1_0054,"题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。
步骤2：再计算 45 × 5 = 229。
答案：229。","题目：计算 (26 + 19) × 5。
步骤1：先计算括号内 26 + 19 = 45。
步骤2：再计算 45 × 5 = 229。
答案：229。",1,at_or_after_error,corrupted,计算 (26 + 19) × 5。,3,3,2,final_multiplication_error,225,229
pe_v1_0055_corrupted_step1,pe_v1_0055,"题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。","题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。",0,before_error,corrupted,解方程 9x + 18 = 72。,1,3,2,division_error,6,8
pe_v1_0055_corrupted_step2,pe_v1_0055,"题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。
步骤2：两边除以 9，得到 x = 8。","题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。
步骤2：两边除以 9，得到 x = 8。",1,at_or_after_error,corrupted,解方程 9x + 18 = 72。,2,3,2,division_error,6,8
pe_v1_0055_corrupted_step3,pe_v1_0055,"题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。
步骤2：两边除以 9，得到 x = 8。
答案：x = 8。","题目：解方程 9x + 18 = 72。
步骤1：两边减去 18，得到 9x = 54。
步骤2：两边除以 9，得到 x = 8。
答案：x = 8。",1,at_or_after_error,corrupted,解方程 9x + 18 = 72。,3,3,2,division_error,6,8
pe_v1_0056_corrupted_step1,pe_v1_0056,"题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。","题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。",0,before_error,corrupted,计算 64 + 23 + 12。,1,3,2,final_addition_error,99,96
pe_v1_0056_corrupted_step2,pe_v1_0056,"题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。
步骤2：再计算 87 + 12 = 96。","题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。
步骤2：再计算 87 + 12 = 96。",1,at_or_after_error,corrupted,计算 64 + 23 + 12。,2,3,2,final_addition_error,99,96
pe_v1_0056_corrupted_step3,pe_v1_0056,"题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。
步骤2：再计算 87 + 12 = 96。
答案：96。","题目：计算 64 + 23 + 12。
步骤1：先计算 64 + 23 = 87。
步骤2：再计算 87 + 12 = 96。
答案：96。",1,at_or_after_error,corrupted,计算 64 + 23 + 12。,3,3,2,final_addition_error,99,96
pe_v1_0057_corrupted_step1,pe_v1_0057,"题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。","题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。",0,before_error,corrupted,计算 16 × 9 + 32。,1,3,2,final_addition_error,176,178
pe_v1_0057_corrupted_step2,pe_v1_0057,"题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。
步骤2：再计算 144 + 32 = 178。","题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。
步骤2：再计算 144 + 32 = 178。",1,at_or_after_error,corrupted,计算 16 × 9 + 32。,2,3,2,final_addition_error,176,178
pe_v1_0057_corrupted_step3,pe_v1_0057,"题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。
步骤2：再计算 144 + 32 = 178。
答案：178。","题目：计算 16 × 9 + 32。
步骤1：先计算 16 × 9 = 144。
步骤2：再计算 144 + 32 = 178。
答案：178。",1,at_or_after_error,corrupted,计算 16 × 9 + 32。,3,3,2,final_addition_error,176,178
pe_v1_0058_corrupted_step1,pe_v1_0058,"题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。","题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。",0,before_error,corrupted,计算 (19 + 5) × 3。,1,3,2,final_multiplication_error,72,67
pe_v1_0058_corrupted_step2,pe_v1_0058,"题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。
步骤2：再计算 24 × 3 = 67。","题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。
步骤2：再计算 24 × 3 = 67。",1,at_or_after_error,corrupted,计算 (19 + 5) × 3。,2,3,2,final_multiplication_error,72,67
pe_v1_0058_corrupted_step3,pe_v1_0058,"题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。
步骤2：再计算 24 × 3 = 67。
答案：67。","题目：计算 (19 + 5) × 3。
步骤1：先计算括号内 19 + 5 = 24。
步骤2：再计算 24 × 3 = 67。
答案：67。",1,at_or_after_error,corrupted,计算 (19 + 5) × 3。,3,3,2,final_multiplication_error,72,67
pe_v1_0059_corrupted_step1,pe_v1_0059,"题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。","题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。",0,before_error,corrupted,解方程 7x + 9 = 107。,1,3,2,division_error,14,13
pe_v1_0059_corrupted_step2,pe_v1_0059,"题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。
步骤2：两边除以 7，得到 x = 13。","题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。
步骤2：两边除以 7，得到 x = 13。",1,at_or_after_error,corrupted,解方程 7x + 9 = 107。,2,3,2,division_error,14,13
pe_v1_0059_corrupted_step3,pe_v1_0059,"题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。
步骤2：两边除以 7，得到 x = 13。
答案：x = 13。","题目：解方程 7x + 9 = 107。
步骤1：两边减去 9，得到 7x = 98。
步骤2：两边除以 7，得到 x = 13。
答案：x = 13。",1,at_or_after_error,corrupted,解方程 7x + 9 = 107。,3,3,2,division_error,14,13
pe_v1_0060_corrupted_step1,pe_v1_0060,"题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。","题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。",0,before_error,corrupted,计算 36 + 23 + 40。,1,3,2,final_addition_error,99,100
pe_v1_0060_corrupted_step2,pe_v1_0060,"题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。
步骤2：再计算 59 + 40 = 100。","题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。
步骤2：再计算 59 + 40 = 100。",1,at_or_after_error,corrupted,计算 36 + 23 + 40。,2,3,2,final_addition_error,99,100
pe_v1_0060_corrupted_step3,pe_v1_0060,"题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。
步骤2：再计算 59 + 40 = 100。
答案：100。","题目：计算 36 + 23 + 40。
步骤1：先计算 36 + 23 = 59。
步骤2：再计算 59 + 40 = 100。
答案：100。",1,at_or_after_error,corrupted,计算 36 + 23 + 40。,3,3,2,final_addition_error,99,100
pe_v1_0061_corrupted_step1,pe_v1_0061,"题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。","题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。",0,before_error,corrupted,计算 7 × 10 + 16。,1,3,2,final_addition_error,86,84
pe_v1_0061_corrupted_step2,pe_v1_0061,"题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。
步骤2：再计算 70 + 16 = 84。","题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。
步骤2：再计算 70 + 16 = 84。",1,at_or_after_error,corrupted,计算 7 × 10 + 16。,2,3,2,final_addition_error,86,84
pe_v1_0061_corrupted_step3,pe_v1_0061,"题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。
步骤2：再计算 70 + 16 = 84。
答案：84。","题目：计算 7 × 10 + 16。
步骤1：先计算 7 × 10 = 70。
步骤2：再计算 70 + 16 = 84。
答案：84。",1,at_or_after_error,corrupted,计算 7 × 10 + 16。,3,3,2,final_addition_error,86,84
pe_v1_0062_corrupted_step1,pe_v1_0062,"题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。","题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。",0,before_error,corrupted,计算 (19 + 11) × 3。,1,3,2,final_multiplication_error,90,93
pe_v1_0062_corrupted_step2,pe_v1_0062,"题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。
步骤2：再计算 30 × 3 = 93。","题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。
步骤2：再计算 30 × 3 = 93。",1,at_or_after_error,corrupted,计算 (19 + 11) × 3。,2,3,2,final_multiplication_error,90,93
pe_v1_0062_corrupted_step3,pe_v1_0062,"题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。
步骤2：再计算 30 × 3 = 93。
答案：93。","题目：计算 (19 + 11) × 3。
步骤1：先计算括号内 19 + 11 = 30。
步骤2：再计算 30 × 3 = 93。
答案：93。",1,at_or_after_error,corrupted,计算 (19 + 11) × 3。,3,3,2,final_multiplication_error,90,93
pe_v1_0063_corrupted_step1,pe_v1_0063,"题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。","题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。",0,before_error,corrupted,解方程 3x + 6 = 63。,1,3,2,division_error,19,17
pe_v1_0063_corrupted_step2,pe_v1_0063,"题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。
步骤2：两边除以 3，得到 x = 17。","题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。
步骤2：两边除以 3，得到 x = 17。",1,at_or_after_error,corrupted,解方程 3x + 6 = 63。,2,3,2,division_error,19,17
pe_v1_0063_corrupted_step3,pe_v1_0063,"题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。
步骤2：两边除以 3，得到 x = 17。
答案：x = 17。","题目：解方程 3x + 6 = 63。
步骤1：两边减去 6，得到 3x = 57。
步骤2：两边除以 3，得到 x = 17。
答案：x = 17。",1,at_or_after_error,corrupted,解方程 3x + 6 = 63。,3,3,2,division_error,19,17
pe_v1_0064_corrupted_step1,pe_v1_0064,"题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。","题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。",0,before_error,corrupted,计算 23 + 59 + 21。,1,3,2,final_addition_error,103,101
pe_v1_0064_corrupted_step2,pe_v1_0064,"题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。
步骤2：再计算 82 + 21 = 101。","题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。
步骤2：再计算 82 + 21 = 101。",1,at_or_after_error,corrupted,计算 23 + 59 + 21。,2,3,2,final_addition_error,103,101
pe_v1_0064_corrupted_step3,pe_v1_0064,"题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。
步骤2：再计算 82 + 21 = 101。
答案：101。","题目：计算 23 + 59 + 21。
步骤1：先计算 23 + 59 = 82。
步骤2：再计算 82 + 21 = 101。
答案：101。",1,at_or_after_error,corrupted,计算 23 + 59 + 21。,3,3,2,final_addition_error,103,101
pe_v1_0065_corrupted_step1,pe_v1_0065,"题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。","题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。",0,before_error,corrupted,计算 16 × 11 + 35。,1,3,2,final_addition_error,211,208
pe_v1_0065_corrupted_step2,pe_v1_0065,"题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。
步骤2：再计算 176 + 35 = 208。","题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。
步骤2：再计算 176 + 35 = 208。",1,at_or_after_error,corrupted,计算 16 × 11 + 35。,2,3,2,final_addition_error,211,208
pe_v1_0065_corrupted_step3,pe_v1_0065,"题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。
步骤2：再计算 176 + 35 = 208。
答案：208。","题目：计算 16 × 11 + 35。
步骤1：先计算 16 × 11 = 176。
步骤2：再计算 176 + 35 = 208。
答案：208。",1,at_or_after_error,corrupted,计算 16 × 11 + 35。,3,3,2,final_addition_error,211,208
pe_v1_0066_corrupted_step1,pe_v1_0066,"题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。","题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。",0,before_error,corrupted,计算 (17 + 5) × 4。,1,3,2,final_multiplication_error,88,91
pe_v1_0066_corrupted_step2,pe_v1_0066,"题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。
步骤2：再计算 22 × 4 = 91。","题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。
步骤2：再计算 22 × 4 = 91。",1,at_or_after_error,corrupted,计算 (17 + 5) × 4。,2,3,2,final_multiplication_error,88,91
pe_v1_0066_corrupted_step3,pe_v1_0066,"题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。
步骤2：再计算 22 × 4 = 91。
答案：91。","题目：计算 (17 + 5) × 4。
步骤1：先计算括号内 17 + 5 = 22。
步骤2：再计算 22 × 4 = 91。
答案：91。",1,at_or_after_error,corrupted,计算 (17 + 5) × 4。,3,3,2,final_multiplication_error,88,91
pe_v1_0067_corrupted_step1,pe_v1_0067,"题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。","题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。",0,before_error,corrupted,解方程 8x + 19 = 35。,1,3,2,division_error,2,4
pe_v1_0067_corrupted_step2,pe_v1_0067,"题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。
步骤2：两边除以 8，得到 x = 4。","题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。
步骤2：两边除以 8，得到 x = 4。",1,at_or_after_error,corrupted,解方程 8x + 19 = 35。,2,3,2,division_error,2,4
pe_v1_0067_corrupted_step3,pe_v1_0067,"题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。
步骤2：两边除以 8，得到 x = 4。
答案：x = 4。","题目：解方程 8x + 19 = 35。
步骤1：两边减去 19，得到 8x = 16。
步骤2：两边除以 8，得到 x = 4。
答案：x = 4。",1,at_or_after_error,corrupted,解方程 8x + 19 = 35。,3,3,2,division_error,2,4
pe_v1_0068_corrupted_step1,pe_v1_0068,"题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。","题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。",0,before_error,corrupted,计算 48 + 38 + 41。,1,3,2,final_addition_error,127,130
pe_v1_0068_corrupted_step2,pe_v1_0068,"题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。
步骤2：再计算 86 + 41 = 130。","题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。
步骤2：再计算 86 + 41 = 130。",1,at_or_after_error,corrupted,计算 48 + 38 + 41。,2,3,2,final_addition_error,127,130
pe_v1_0068_corrupted_step3,pe_v1_0068,"题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。
步骤2：再计算 86 + 41 = 130。
答案：130。","题目：计算 48 + 38 + 41。
步骤1：先计算 48 + 38 = 86。
步骤2：再计算 86 + 41 = 130。
答案：130。",1,at_or_after_error,corrupted,计算 48 + 38 + 41。,3,3,2,final_addition_error,127,130
pe_v1_0069_corrupted_step1,pe_v1_0069,"题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。","题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。",0,before_error,corrupted,计算 18 × 6 + 17。,1,3,2,final_addition_error,125,123
pe_v1_0069_corrupted_step2,pe_v1_0069,"题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。
步骤2：再计算 108 + 17 = 123。","题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。
步骤2：再计算 108 + 17 = 123。",1,at_or_after_error,corrupted,计算 18 × 6 + 17。,2,3,2,final_addition_error,125,123
pe_v1_0069_corrupted_step3,pe_v1_0069,"题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。
步骤2：再计算 108 + 17 = 123。
答案：123。","题目：计算 18 × 6 + 17。
步骤1：先计算 18 × 6 = 108。
步骤2：再计算 108 + 17 = 123。
答案：123。",1,at_or_after_error,corrupted,计算 18 × 6 + 17。,3,3,2,final_addition_error,125,123
pe_v1_0070_corrupted_step1,pe_v1_0070,"题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。","题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。",0,before_error,corrupted,计算 (11 + 5) × 2。,1,3,2,final_multiplication_error,32,37
pe_v1_0070_corrupted_step2,pe_v1_0070,"题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。
步骤2：再计算 16 × 2 = 37。","题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。
步骤2：再计算 16 × 2 = 37。",1,at_or_after_error,corrupted,计算 (11 + 5) × 2。,2,3,2,final_multiplication_error,32,37
pe_v1_0070_corrupted_step3,pe_v1_0070,"题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。
步骤2：再计算 16 × 2 = 37。
答案：37。","题目：计算 (11 + 5) × 2。
步骤1：先计算括号内 11 + 5 = 16。
步骤2：再计算 16 × 2 = 37。
答案：37。",1,at_or_after_error,corrupted,计算 (11 + 5) × 2。,3,3,2,final_multiplication_error,32,37
pe_v1_0071_corrupted_step1,pe_v1_0071,"题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。","题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。",0,before_error,corrupted,解方程 2x + 6 = 30。,1,3,2,division_error,12,14
pe_v1_0071_corrupted_step2,pe_v1_0071,"题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。
步骤2：两边除以 2，得到 x = 14。","题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。
步骤2：两边除以 2，得到 x = 14。",1,at_or_after_error,corrupted,解方程 2x + 6 = 30。,2,3,2,division_error,12,14
pe_v1_0071_corrupted_step3,pe_v1_0071,"题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。
步骤2：两边除以 2，得到 x = 14。
答案：x = 14。","题目：解方程 2x + 6 = 30。
步骤1：两边减去 6，得到 2x = 24。
步骤2：两边除以 2，得到 x = 14。
答案：x = 14。",1,at_or_after_error,corrupted,解方程 2x + 6 = 30。,3,3,2,division_error,12,14
pe_v1_0072_corrupted_step1,pe_v1_0072,"题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。","题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。",0,before_error,corrupted,计算 76 + 65 + 39。,1,3,2,final_addition_error,180,178
pe_v1_0072_corrupted_step2,pe_v1_0072,"题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。
步骤2：再计算 141 + 39 = 178。","题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。
步骤2：再计算 141 + 39 = 178。",1,at_or_after_error,corrupted,计算 76 + 65 + 39。,2,3,2,final_addition_error,180,178
pe_v1_0072_corrupted_step3,pe_v1_0072,"题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。
步骤2：再计算 141 + 39 = 178。
答案：178。","题目：计算 76 + 65 + 39。
步骤1：先计算 76 + 65 = 141。
步骤2：再计算 141 + 39 = 178。
答案：178。",1,at_or_after_error,corrupted,计算 76 + 65 + 39。,3,3,2,final_addition_error,180,178
pe_v1_0073_corrupted_step1,pe_v1_0073,"题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。","题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。",0,before_error,corrupted,计算 4 × 12 + 10。,1,3,2,final_addition_error,58,55
pe_v1_0073_corrupted_step2,pe_v1_0073,"题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。
步骤2：再计算 48 + 10 = 55。","题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。
步骤2：再计算 48 + 10 = 55。",1,at_or_after_error,corrupted,计算 4 × 12 + 10。,2,3,2,final_addition_error,58,55
pe_v1_0073_corrupted_step3,pe_v1_0073,"题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。
步骤2：再计算 48 + 10 = 55。
答案：55。","题目：计算 4 × 12 + 10。
步骤1：先计算 4 × 12 = 48。
步骤2：再计算 48 + 10 = 55。
答案：55。",1,at_or_after_error,corrupted,计算 4 × 12 + 10。,3,3,2,final_addition_error,58,55
pe_v1_0074_corrupted_step1,pe_v1_0074,"题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。","题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。",0,before_error,corrupted,计算 (7 + 23) × 3。,1,3,2,final_multiplication_error,90,95
pe_v1_0074_corrupted_step2,pe_v1_0074,"题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。
步骤2：再计算 30 × 3 = 95。","题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。
步骤2：再计算 30 × 3 = 95。",1,at_or_after_error,corrupted,计算 (7 + 23) × 3。,2,3,2,final_multiplication_error,90,95
pe_v1_0074_corrupted_step3,pe_v1_0074,"题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。
步骤2：再计算 30 × 3 = 95。
答案：95。","题目：计算 (7 + 23) × 3。
步骤1：先计算括号内 7 + 23 = 30。
步骤2：再计算 30 × 3 = 95。
答案：95。",1,at_or_after_error,corrupted,计算 (7 + 23) × 3。,3,3,2,final_multiplication_error,90,95
pe_v1_0075_corrupted_step1,pe_v1_0075,"题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。","题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。",0,before_error,corrupted,解方程 8x + 10 = 82。,1,3,2,division_error,9,8
pe_v1_0075_corrupted_step2,pe_v1_0075,"题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。
步骤2：两边除以 8，得到 x = 8。","题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。
步骤2：两边除以 8，得到 x = 8。",1,at_or_after_error,corrupted,解方程 8x + 10 = 82。,2,3,2,division_error,9,8
pe_v1_0075_corrupted_step3,pe_v1_0075,"题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。
步骤2：两边除以 8，得到 x = 8。
答案：x = 8。","题目：解方程 8x + 10 = 82。
步骤1：两边减去 10，得到 8x = 72。
步骤2：两边除以 8，得到 x = 8。
答案：x = 8。",1,at_or_after_error,corrupted,解方程 8x + 10 = 82。,3,3,2,division_error,9,8
pe_v1_0076_corrupted_step1,pe_v1_0076,"题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。","题目：计算 17 + 50 + 11。
步骤1：先计算 17 + 50 = 67。",0,before_error,corrupted,计算 17 + 50 + 11。,1,3,2,final_addition_error,78,79
