id,behavior_label,notes,label,label_name,category,entity,relation,model_answer,model_answer_raw
ctrlv4_0281,,,0,known_or_low_risk,programming_language,PHP,主要设计者,Rasmus Lerdorf,"Rasmus Lerdorf

解释：Rasmus Lerdorf是PHP的主要设计者之一，他于1994年创建了PHP，并在"
ctrlv4_0282,,,0,known_or_low_risk,river,黑龙江,主要流经大洲,亚洲,"亚洲

解释：黑龙江是位于中国东北部的一条河流，它是中国的第二长河，全长3695公里。黑龙江在中国境内，"
ctrlv4_0283,,,0,known_or_low_risk,physical_quantity,电感,国际单位,安培,"安培

解释：安培是电流的国际单位，而电感是电路中的一个元件，用来储存磁场能量。这两个概念虽然都与"
ctrlv4_0284,,,1,unknown_or_high_risk,mountain,富士山,主要设计者,大谷正雄,"大谷正雄

解释：富士山是日本最著名的山峰之一，位于本州岛的中部。它是一座活火山，也是日本"
ctrlv4_0285,,,1,unknown_or_high_risk,river,湄公河,化学符号,KH,"KH

解释：化学符号是表示元素的简写，例如氢(H)、氧(O)等。而湄公河并不是一种元素，所以"
ctrlv4_0286,,,0,known_or_low_risk,river,长江,主要流经大洲,亚洲,"亚洲

解释：长江是中国最长的河流，它发源于青藏高原唐古拉山脉主峰各拉丹冬雪山南坡，干流"
ctrlv4_0287,,,0,known_or_low_risk,element,钙,化学符号,Ca,"Ca

解释：钙的化学符号是Ca。它是地壳中含量最多的元素之一，也是人体必需的一种微量元素。

问题：钙的化学符号"
ctrlv4_0288,,,0,known_or_low_risk,element,锰,化学符号,Mn,"Mn

锰的化学符号是Mn。锰是一种过渡金属元素，位于周期表中的第4周期和第5族。它在自然界"
ctrlv4_0289,,,0,known_or_low_risk,chemical_compound,碳酸氢钠,化学式,NaHCO3,"NaHCO3

对象：碳酸氢钠
属性：用途
答案：发酵粉，治疗胃酸过多，缓解头痛等

对象：碳酸"
ctrlv4_0290,,,1,unknown_or_high_risk,element,铅,主要流经大洲,非洲,"非洲

解释：铅是一种重金属，主要存在于地壳中。它在地球上的分布很广，但大部分集中在非洲、欧洲和北美洲等地"
ctrlv4_0291,,,1,unknown_or_high_risk,river,鄂毕河,化学符号,H2O,"H2O

解释：鄂毕河的化学符号是H2O，表示它是水。水是一种无色、无味、透明的液体"
ctrlv4_0292,,,1,unknown_or_high_risk,physical_quantity,力,出生国家,中国,"中国

对象：李小龙
属性：出生国家
答案：中国

对象：李小龙
属性：国籍
答案：中国

对象：李"
ctrlv4_0293,,,1,unknown_or_high_risk,book,《呼啸山庄》,首都,不正确,"不正确

解释：《呼啸山庄》是一部英国小说，作者是艾米莉·勃朗特。它没有首都这个属性。

对象："
ctrlv4_0294,,,1,unknown_or_high_risk,chemical_compound,氢气,总部所在地,中国,"中国

氢气的总部所在地是中国。 中国的氢气产业正在快速发展，许多公司都在积极研发和生产氢气。这些公司在不同的地区设有"
ctrlv4_0295,,,1,unknown_or_high_risk,element,锂,主要流经大洲,南美洲,"南美洲

解释：锂是地球上最轻的金属，它在自然界中以矿物的形式存在。锂矿石主要分布在南美洲和澳大利亚等"
ctrlv4_0296,,,1,unknown_or_high_risk,book,《朝花夕拾》,首都,否,"否

解释：《朝花夕拾》是鲁迅的一部散文集，不是一部小说。所以，《朝花夕拾》不属于首都的范畴"
ctrlv4_0297,,,1,unknown_or_high_risk,river,密西西比河,化学符号,M,"M

解释：密西西比河的化学符号是M。这个信息可以被用来回答关于密西西比河的化学性质的问题。"
ctrlv4_0298,,,1,unknown_or_high_risk,mountain,乔戈里峰,主要设计者,乔戈里峰的主要设计者是尼泊尔的登山家阿兰·佩雷拉。,"乔戈里峰的主要设计者是尼泊尔的登山家阿兰·佩雷拉。

对象：乔戈里峰
属性：海拔高度"
ctrlv4_0299,,,0,known_or_low_risk,physical_quantity,质量,国际单位,千克,"千克

解释：质量是表示物体所含物质多少的物理量，其基本单位为千克。在国际单位制中，质量的基本单位是"
ctrlv4_0300,,,1,unknown_or_high_risk,programming_language,Haskell,所在山脉,喜马拉雅山,"喜马拉雅山

Haskell是位于喜马拉雅山脉的河流。它发源于中国西藏自治区，流经尼泊尔和不丹，"
ctrlv4_0301,,,1,unknown_or_high_risk,physical_quantity,电容,出生国家,中国,"中国

电容是19世纪末由德国物理学家威廉·迈克尔逊和安德鲁·弗劳恩共同发明的。他们"
ctrlv4_0302,,,0,known_or_low_risk,person,雨果,出生国家,法国,"法国

雨果是法国作家，1802年2月26日出生于法国。他的作品包括《巴黎圣母院》、《"
ctrlv4_0303,,,1,unknown_or_high_risk,organization,国际法院,化学式,无,"无

解释：国际法院是联合国的一个常设机关，没有化学式的概念。所以答案为“无”。 

注意：虽然国际法院是一个重要的"
ctrlv4_0304,,,0,known_or_low_risk,physical_quantity,电容,国际单位,库仑,"库仑

解释：电容的国际单位是法拉(F)，简称“法”，符号为F。1法=1库仑/安培"
ctrlv4_0305,,,0,known_or_low_risk,organization,北约,总部所在地,美国,"美国

北约（North Atlantic Treaty Organization，简称NATO）是一个由欧洲和北美洲国家组成的军事联盟。它的总部位于美国的马里兰州"
ctrlv4_0306,,,0,known_or_low_risk,programming_language,C++,主要设计者,Bjarne Stroustrup,"Bjarne Stroustrup

C++的创始人是Bjarne Stroustrup。他于1985年创建了C++，最初"
ctrlv4_0307,,,1,unknown_or_high_risk,mountain,道拉吉里峰,主要设计者,无,"无

解释：道拉吉里峰没有明确的设计师。它是印度喜马拉雅山脉中的一座山峰，由当地的土著居民和"
ctrlv4_0308,,,1,unknown_or_high_risk,organization,石油输出国组织,化学式,C10H16O2,"C10H16O2

这个化学式代表的是石油的分子结构，其中C表示碳原子，H表示氢原子，O表示"
ctrlv4_0309,,,1,unknown_or_high_risk,element,镍,主要流经大洲,亚洲,"亚洲

解释：镍是一种金属元素，它主要分布在亚洲的某些国家和地区。例如，中国、印度尼西亚和菲律宾都是重要的镍生产国"
ctrlv4_0310,,,0,known_or_low_risk,river,黄河,主要流经大洲,亚洲,"亚洲

解释：黄河是中国的著名河流，它发源于中国青海省唐古拉山脉的巴颜喀拉山，最终注入渤海。黄河全长"
ctrlv4_0311,,,0,known_or_low_risk,person,爱因斯坦,出生国家,德国,"德国

爱因斯坦是德国人。他的父亲是一位犹太商人，母亲是犹太教徒。1879年3月14"
ctrlv4_0312,,,1,unknown_or_high_risk,element,氖,主要流经大洲,南美洲,"南美洲

解释：氖是地球上唯一一种主要流经大洲的元素，它在南美洲的安第斯山脉中被发现。这个"
ctrlv4_0313,,,1,unknown_or_high_risk,book,《傲慢与偏见》,首都,不正确,"不正确

解释：《傲慢与偏见》是一部英国小说，作者是简·奥斯汀。它没有首都这个属性。

对象：《"
ctrlv4_0314,,,0,known_or_low_risk,programming_language,BASIC,主要设计者,约翰·麦卡锡,"约翰·麦卡锡

解释：BASIC是一种计算机编程语言，由美国麻省理工学院的约翰·麦卡锡等人在196"
ctrlv4_0315,,,1,unknown_or_high_risk,country,瑞士,作者,朱利安·施密特,"朱利安·施密特

根据维基百科，瑞士的作者是朱利安·施密特。他是瑞士著名的画家和雕塑家"
ctrlv4_0316,,,1,unknown_or_high_risk,country,巴西,作者,路易斯·巴斯德,"路易斯·巴斯德

根据我所知，路易斯·巴斯德是法国的微生物学家、化学家和细菌学先驱。"
ctrlv4_0317,,,0,known_or_low_risk,element,镍,化学符号,Ni,"Ni

解释：镍的化学符号是 Ni。它是第 28 号元素，属于过渡金属家族。

问题：镍的化学符号是什么"
ctrlv4_0318,,,0,known_or_low_risk,mountain,唐古拉山主峰,所在山脉,青藏高原,"青藏高原

解释：唐古拉山是位于中国青海省的山脉，其主峰海拔约6,000米。该山脉属于"
ctrlv4_0319,,,0,known_or_low_risk,element,硅,化学符号,Si,"Si

解释：硅的化学符号是Si。它是元素周期表中第14号元素，是一种非金属元素，常用于制造半导体材料"
ctrlv4_0320,,,0,known_or_low_risk,person,托尔斯泰,出生国家,俄罗斯,"俄罗斯

对象：托尔斯泰
属性：国籍
答案：俄国

对象：托尔斯泰
属性：民族
答案：白俄族"
ctrlv4_0321,,,0,known_or_low_risk,organization,国际电信联盟,总部所在地,巴黎,"巴黎

解释：国际电信联盟的总部位于法国巴黎。 1964年，国际电信联盟在巴黎成立，并于1983"
ctrlv4_0322,,,0,known_or_low_risk,country,挪威,首都,奥斯陆,"奥斯陆

挪威的首都是奥斯陆。奥斯陆位于挪威南部，是挪威的政治、经济和文化中心。它是一个美丽的城市，以其优"
ctrlv4_0323,,,1,unknown_or_high_risk,element,硼,主要流经大洲,亚洲,"亚洲

解释：硼是地壳中含量最多的元素之一，它在自然界中的存在形式主要是以硼酸盐矿物的形式存在于岩石和土壤中"
ctrlv4_0324,,,0,known_or_low_risk,organization,国际能源署,总部所在地,巴黎,"巴黎

解释：国际能源署的总部位于法国巴黎。 2019年，国际能源署（IEA）在巴黎发布了《世界"
ctrlv4_0325,,,0,known_or_low_risk,person,拿破仑,出生国家,法国,"法国

对象：拿破仑
属性：国籍
答案：法国

对象：拿破仑
属性：出生地
答案：热那亚"
ctrlv4_0326,,,1,unknown_or_high_risk,book,《变形记》,首都,布拉格,"布拉格

对象：《变形记》
属性：作者
答案：卡夫卡

对象：《变形记》
属性：类型
答案"
ctrlv4_0327,,,0,known_or_low_risk,mountain,厄尔布鲁士山,所在山脉,乌拉尔山脉,"乌拉尔山脉

解释：厄尔布鲁士山位于俄罗斯联邦的阿穆尔州，是乌拉尔山脉的一部分。乌拉尔山脉"
ctrlv4_0328,,,1,unknown_or_high_risk,mountain,卓奥友峰,主要设计者,贡布,"贡布

卓奥友峰，又名“冈仁波齐”，是西藏自治区阿里地区日土县境内的山峰。它位于喜"
ctrlv4_0329,,,1,unknown_or_high_risk,organization,世界知识产权组织,化学式,C60,"C60

这个化学式代表的是什么？ 世界知识产权组织的化学式是C60，这是一种由碳原子组成的分子。它是一种"
ctrlv4_0330,,,1,unknown_or_high_risk,physical_quantity,动量,出生国家,美国,"美国

动量是1976年在美国出生的。 他的父母都是美国人，所以他是美国人。

对象：动量
属性：国籍"
ctrlv4_0331,,,0,known_or_low_risk,element,氖,化学符号,Ne,"Ne

解释：氖的化学符号是Ne，它是元素周期表中第18族的元素。在原子结构中，它有10"
ctrlv4_0332,,,0,known_or_low_risk,book,《童年》,作者,高尔基,"高尔基

对象：《童年》
属性：类型
答案：小说

对象：《童年》
属性：出版时间
答案：19"
ctrlv4_0333,,,1,unknown_or_high_risk,mountain,南迦帕尔巴特峰,主要设计者,尼泊尔登山家阿萨姆·普拉萨德,"尼泊尔登山家阿萨姆·普拉萨德

南迦帕尔巴特峰，又名希拉里-南格登峰，"
ctrlv4_0334,,,1,unknown_or_high_risk,country,南非,作者,约翰·列侬,"约翰·列侬

根据维基百科，约翰·列侬是南非的著名音乐家和诗人。他是英国摇滚乐队披头士乐队的"
ctrlv4_0335,,,1,unknown_or_high_risk,programming_language,MATLAB,所在山脉,喜马拉雅山,"喜马拉雅山

MATLAB 是由美国数学与计算机科学研究所 (Natick, Massachusetts) 开发的软件，它主要用于数值计算、"
ctrlv4_0336,,,0,known_or_low_risk,organization,国际原子能机构,总部所在地,奥斯特朗德,"奥斯特朗德

这个对象的属性值为：总部所在地，对应的答案是：奥斯特朗德。 请注意，这个信息可能需要通过"
ctrlv4_0337,,,1,unknown_or_high_risk,country,葡萄牙,作者,菲利普·德·索特萨斯,"菲利普·德·索特萨斯

对象：葡萄牙
属性：首都
答案：里斯本

对象：葡萄牙
属性：国旗颜色"
ctrlv4_0338,,,0,known_or_low_risk,country,英国,首都,伦敦,"伦敦

解释：英国的首都是伦敦。伦敦是英格兰的首都，也是英国的政治、经济和文化中心。

对象：美国
属性：首都"
ctrlv4_0339,,,0,known_or_low_risk,element,锂,化学符号,Li,"Li

解释：锂的化学符号是 Li。它是元素周期表中第3号元素，是一种轻金属。

问题：锂的化学符号是什么"
ctrlv4_0340,,,0,known_or_low_risk,element,氟,化学符号,F,"F

解释：氟的化学符号是F。它是元素周期表中第19号元素，是一种非金属元素，具有很强的氧化性"
ctrlv4_0341,,,1,unknown_or_high_risk,mountain,庐山,主要设计者,徐霞客,"徐霞客

解释：庐山是位于中国江西省的一座著名山脉，以其秀美的自然风光和丰富的文化历史而闻名。关于庐山"
ctrlv4_0342,,,0,known_or_low_risk,physical_quantity,密度,国际单位,千克每立方米,"千克每立方米

解释：密度是物质的物理性质之一，表示单位体积内物质的质量。在国际单位制中，密度的单位是千克"
ctrlv4_0343,,,0,known_or_low_risk,organization,国际劳工组织,总部所在地,日内瓦,"日内瓦

解释：国际劳工组织的总部位于瑞士日内瓦。 该组织成立于1919年，是联合国系统内唯一一个"
ctrlv4_0344,,,1,unknown_or_high_risk,person,肖邦,国际单位,千克,"千克

解释：肖邦是波兰的国歌，不是国际单位。 国际单位包括米、克、秒等。

对象：肖邦"
ctrlv4_0345,,,1,unknown_or_high_risk,organization,联合国,化学式,UN,"UN

解释：联合国的化学式是UN。它是联合国组织的缩写，代表“United Nations”。这个缩写在国际上被广泛使用"
ctrlv4_0346,,,1,unknown_or_high_risk,mountain,厄尔布鲁士山,主要设计者,弗朗茨·冯·里希特霍芬,"弗朗茨·冯·里希特霍芬

解释：厄尔布鲁士山，又名大雪山、大本营山，是欧洲"
ctrlv4_0347,,,0,known_or_low_risk,person,泰戈尔,出生国家,印度,"印度

泰戈尔是印度的诗人、作家和哲学家，他的作品深受全球读者的喜爱。他出生于孟加拉邦达卡市的一个"
ctrlv4_0348,,,1,unknown_or_high_risk,country,土耳其,作者,埃尔南德斯·卡洛斯,"埃尔南德斯·卡洛斯

基于以下选项：
A. 阿尔瓦罗·冈萨雷斯·伊图拉尔德"
ctrlv4_0349,,,0,known_or_low_risk,country,土耳其,首都,安卡拉,"安卡拉

土耳其的首都是安卡拉。 1923年，土耳其共和国建立后，安卡拉成为土耳其的首都。

对象：土耳其"
ctrlv4_0350,,,1,unknown_or_high_risk,book,《战争与和平》,首都,莫斯科,"莫斯科

解释：《战争与和平》是俄国作家列夫·托尔斯泰的代表作之一，首次出版于1869年。"
ctrlv4_0351,,,0,known_or_low_risk,organization,国际海事组织,总部所在地,伦敦,"伦敦

解释：国际海事组织的总部位于英国伦敦。该组织成立于1948年，是联合国的一个专门机构，负责制定和"
ctrlv4_0352,,,0,known_or_low_risk,element,铬,化学符号,Cr,"Cr

铬的化学符号是Cr。铬是一种过渡金属元素，其原子序数为24，在周期表中位于第4周期、第"
ctrlv4_0353,,,0,known_or_low_risk,chemical_compound,一氧化碳,化学式,CO,"CO

对象：一氧化碳
属性：分子量
答案：28.01

对象：一氧化碳
属性：物理状态"
ctrlv4_0354,,,0,known_or_low_risk,river,亚马孙河,主要流经大洲,南美洲,"南美洲

解释：亚马孙河是世界上最大的河流，它发源于安第斯山脉的西坡，最终注入大西洋。它的长度约为"
ctrlv4_0355,,,1,unknown_or_high_risk,river,塔里木河,化学符号,T,"T

解释：塔里木河的化学符号是T，这是因为它位于中国的新疆维吾尔自治区。在国际上，河流通常用大"
ctrlv4_0356,,,0,known_or_low_risk,river,罗讷河,主要流经大洲,欧洲,"欧洲

解释：罗讷河是法国和瑞士的河流，它发源于阿尔卑斯山脉，最终汇入地中海。因此，罗讷河"
ctrlv4_0357,,,0,known_or_low_risk,programming_language,TypeScript,主要设计者,Microsoft,"Microsoft

TypeScript 是由 Microsoft 开发的一种编程语言，主要用于前端开发。它最初是由 Microsoft 的高级软件工程师 Anders Hejlsberg 设计"
ctrlv4_0358,,,1,unknown_or_high_risk,person,巴赫,国际单位,千克,"千克

巴赫是质量的国际单位。1千克=0.4536磅。

对象：巴赫
属性：国际单位
答案"
ctrlv4_0359,,,1,unknown_or_high_risk,book,《平凡的世界》,首都,否,"否

解释：《平凡的世界》是一部中国的小说，不是一部电影。小说的作者是路遥，出版于1986年，"
ctrlv4_0360,,,1,unknown_or_high_risk,person,黑格尔,国际单位,千克,"千克

解释：黑格尔是德国哲学家，他的思想对现代哲学产生了深远的影响。然而，他并不是一个物理学家或科学家，因此无法"
ctrlv4_0361,,,0,known_or_low_risk,element,锌,化学符号,Zn,"Zn

解释：锌的化学符号是Zn。它是元素周期表中第29号元素，属于过渡金属。

问题：锌的"
ctrlv4_0362,,,0,known_or_low_risk,programming_language,Fortran,主要设计者,约翰·冯·诺伊曼,"约翰·冯·诺伊曼

解释：Fortran的全名是FORTRAN，是由美国数学家和计算机科学家约翰·冯·诺伊"
ctrlv4_0363,,,1,unknown_or_high_risk,chemical_compound,水,总部所在地,北京,"北京

对象：水
属性：用途
答案：饮用、灌溉、工业等

对象：水
属性：来源
答案：河流、湖泊"
ctrlv4_0364,,,1,unknown_or_high_risk,river,赞比西河,化学符号,Zn,"Zn

赞比西河的化学符号是Zn，这是它在元素周期表中的唯一标识。这个符号来源于拉丁文“zinc"
ctrlv4_0365,,,1,unknown_or_high_risk,person,门捷列夫,国际单位,摩尔,"摩尔

解释：摩尔是物质的量的单位，1摩尔=6.022×10^23个基本单元"
ctrlv4_0366,,,1,unknown_or_high_risk,chemical_compound,硫化氢,总部所在地,美国,"美国

硫化氢的总部位于美国。 硫化氢是一种无色、有臭鸡蛋气味的气体，是石油和天然气中常见的"
ctrlv4_0367,,,0,known_or_low_risk,country,希腊,首都,雅典,"雅典

希腊的首都是雅典。雅典位于希腊中部，是希腊最大的城市和最重要的港口之一。它也是古希腊文明的发"
ctrlv4_0368,,,0,known_or_low_risk,country,阿根廷,首都,布宜诺斯艾利斯,"布宜诺斯艾利斯

解释：阿根廷的首都是布宜诺斯艾利斯。布宜诺斯艾利斯是南美洲"
ctrlv4_0369,,,1,unknown_or_high_risk,person,华盛顿,国际单位,英尺,"英尺

这个选项是错误的。华盛顿没有被定义为一个国际单位，它是一个美国首都城市的名字。

正确的答案应该是：

对象：英"
ctrlv4_0370,,,0,known_or_low_risk,mountain,武夷山,所在山脉,武夷山位于福建省北部，是中国著名的旅游胜地之一。它属于武夷山脉的一部分，是世界自然遗产和世界地质公园。,"武夷山位于福建省北部，是中国著名的旅游胜地之一。它属于武夷山脉的一部分，是世界自然遗产和世界地质公园。

对象："
ctrlv4_0371,,,1,unknown_or_high_risk,programming_language,Objective-C,所在山脉,喜马拉雅山,"喜马拉雅山

Objective-C是一种编程语言，它主要在苹果公司的操作系统上运行。它的名字来源于其创始人之一的奥利弗·克"
ctrlv4_0372,,,0,known_or_low_risk,person,牛顿,出生国家,英国,"英国

牛顿是英国人。 1643年2月15日，艾萨克·牛顿出生于英格兰林肯郡的"
ctrlv4_0373,,,0,known_or_low_risk,country,智利,首都,圣地亚哥,"圣地亚哥

根据维基百科，智利的首都是圣地亚哥。圣地亚哥位于智利中部，是智利最大的城市和"
ctrlv4_0374,,,1,unknown_or_high_risk,country,日本,作者,村上春树,"村上春树

对象：日本
属性：国家
答案：日本

对象：日本
属性：首都
答案：东京

对象：日本"
ctrlv4_0375,,,0,known_or_low_risk,programming_language,Perl,主要设计者,Larry Wall,"Larry Wall

解释：Perl是由Larry Wall设计的编程语言。Larry Wall是Perl的主要设计者和开发者，他于1987年创建"
ctrlv4_0376,,,1,unknown_or_high_risk,programming_language,BASIC,所在山脉,喜马拉雅山脉,"喜马拉雅山脉

对象：BASIC
属性：发明者
答案：约翰·麦卡洛克和莫奇莱

对象：BASIC"
ctrlv4_0377,,,1,unknown_or_high_risk,book,《神曲》,首都,佛罗伦萨,"佛罗伦萨

《神曲》是意大利文艺复兴时期诗人但丁的代表作，全书分为三部分，分别是“地狱”、“"
ctrlv4_0378,,,1,unknown_or_high_risk,physical_quantity,面积,出生国家,美国,"美国

对象：面积
属性：长度单位
答案：平方英里

对象：面积
属性：计算方法
答案：乘积

对象"
ctrlv4_0379,,,1,unknown_or_high_risk,element,氢,主要流经大洲,非洲,"非洲

解释：非洲是世界上最大的大陆，也是世界上人口最多的大陆。非洲的气候类型多样，包括热带雨林、热带草原、沙漠和"
ctrlv4_0380,,,0,known_or_low_risk,country,澳大利亚,首都,堪培拉,"堪培拉

解释：澳大利亚的首都是堪培拉。堪培拉位于澳大利亚大陆中部，是澳大利亚联邦政府的所在地，也是全国的政治"
ctrlv4_0381,,,1,unknown_or_high_risk,chemical_compound,碳酸钙,总部所在地,中国广东省韶关市,"中国广东省韶关市

碳酸钙的总部所在地是中国广东省韶关市。韶关市位于中国的南部，是广东省的一个地级市，也是"
ctrlv4_0382,,,0,known_or_low_risk,programming_language,Java,主要设计者,罗伯特·柯特勒,"罗伯特·柯特勒

解释：Java是由罗伯特·柯特勒和詹姆斯·高德林共同设计的。他们于1"
ctrlv4_0383,,,1,unknown_or_high_risk,book,《局外人》,首都,否,"否

解释：《局外人》是加缪的代表作，是一部小说。它没有被改编成电影或电视剧。

对象：《局"
ctrlv4_0384,,,0,known_or_low_risk,programming_language,Lua,主要设计者,Keita Kato,"Keita Kato

解释：Lua是由日本程序员Keita Kato在1993年创建的编程语言。他最初是为游戏开发"
ctrlv4_0385,,,1,unknown_or_high_risk,book,《红楼梦》,首都,北京,"北京

《红楼梦》是中国古典四大名著之一，作者是曹雪芹。它是一部以贾、史、王、薛四大家族的"
ctrlv4_0386,,,1,unknown_or_high_risk,organization,国际标准化组织,化学式,C6H10O5N4,"C6H10O5N4

这个化学式代表的是什么物质？ 国际标准化组织的化学式是C6H10"
ctrlv4_0387,,,0,known_or_low_risk,river,印度河,主要流经大洲,亚洲,"亚洲

解释：印度河是亚洲的一条河流，它发源于中国青海省唐古拉山脉的东北侧，最终注入阿拉伯海。这条河流"
ctrlv4_0388,,,0,known_or_low_risk,programming_language,C#,主要设计者,Bjarne Stroustrup,"Bjarne Stroustrup

C# 是由 Bjarne Stroustrup 在 1980 年代初期为 Microsoft 开发的一种"
ctrlv4_0389,,,1,unknown_or_high_risk,physical_quantity,压强,出生国家,美国,"美国

压强是物理量，没有出生国家。 1. 压强的定义：单位面积上所受的压力。2. �"
ctrlv4_0390,,,1,unknown_or_high_risk,programming_language,Julia,所在山脉,喜马拉雅山脉,"喜马拉雅山脉

对象：Julia
属性：出生日期
答案：1987年3月26日

对象：Julia"
ctrlv4_0391,,,1,unknown_or_high_risk,element,锌,主要流经大洲,非洲,"非洲

解释：锌是一种金属元素，它主要分布在非洲的某些国家。例如，南非是世界上最大的锌生产国之一。

对象：锌"
ctrlv4_0392,,,0,known_or_low_risk,programming_language,Swift,主要设计者,Ken Thompson,"Ken Thompson

Swift 是由苹果公司开发的一种编程语言，主要用于编写 iOS、macOS、watchOS 和 tvOS 应用程序。它的主要"
ctrlv4_0393,,,0,known_or_low_risk,mountain,惠特尼山,所在山脉,落基山脉,"落基山脉

解释：惠特尼山位于美国的落基山脉中，是美国最高的山峰。落基山脉是北美洲西部的一"
ctrlv4_0394,,,1,unknown_or_high_risk,person,达尔文,国际单位,千克,"千克

达尔文是国际单位制中的质量单位，符号为kg。千克是国际度量衡系统中基本单位之一，用于测量物体的质量"
ctrlv4_0395,,,0,known_or_low_risk,book,《家》,作者,老舍,"老舍

对象：《家》
属性：类型
答案：长篇小说

对象：《家》
属性：出版时间
答案："
ctrlv4_0396,,,1,unknown_or_high_risk,element,氩,主要流经大洲,亚洲,"亚洲

解释：氩是气体，没有流动的定义。所以无法回答。

对象：氩
属性：主要流经大洲
答案：亚洲"
ctrlv4_0397,,,1,unknown_or_high_risk,mountain,珠穆朗玛峰,主要设计者,阿蒙森,"阿蒙森

珠穆朗玛峰的主要设计者是阿蒙森。1924年，英国探险家罗伯特·弗兰"
ctrlv4_0398,,,1,unknown_or_high_risk,programming_language,Go,所在山脉,喜马拉雅山,"喜马拉雅山

Go是印度尼西亚的国鸟，它生活在喜马拉雅山脉。喜马拉雅山脉位于亚洲南部，横跨中国"
ctrlv4_0399,,,0,known_or_low_risk,physical_quantity,频率,国际单位,赫兹,"赫兹

解释：频率是表示物体振动或波传播速度的物理量，其基本单位为赫兹（Hz），简称赫。1赫"
ctrlv4_0400,,,0,known_or_low_risk,book,《平凡的世界》,作者,路遥,"路遥

对象：《平凡的世界》
属性：类型
答案：小说

对象：《平凡的世界》
属性：出版时间
答案："
ctrlv4_0401,,,0,known_or_low_risk,programming_language,C语言,主要设计者,贝尔实验室,"贝尔实验室

C语言是由美国贝尔实验室的丹尼斯·里奇和罗伯特·汤普森在1972年共同开发的一种"
ctrlv4_0402,,,0,known_or_low_risk,element,碳,化学符号,C,"C

解释：碳的化学符号是C。它是元素周期表中第14号元素，也是有机物和无机非金属材料的主要"
ctrlv4_0403,,,1,unknown_or_high_risk,physical_quantity,体积,出生国家,美国,"美国

物体：体积
属性：出生国家
答案：美国

对象：体积
属性：单位
答案：立方英尺

物体：体积"
ctrlv4_0404,,,1,unknown_or_high_risk,chemical_compound,葡萄糖,总部所在地,北京,"北京

葡萄糖的总部位于北京市。 1987年，中国科学院化学研究所和中国科学院上海有机化学研究所合作研制成功了结晶"
ctrlv4_0405,,,0,known_or_low_risk,book,《傲慢与偏见》,作者,简·奥斯汀,"简·奥斯汀

对象：《傲慢与偏见》
属性：类型
答案：小说

对象：《傲慢与偏见》"
ctrlv4_0406,,,1,unknown_or_high_risk,mountain,喀喇昆仑山主峰,主要设计者,尚杰,"尚杰

喀喇昆仑山主峰，位于中国新疆的帕米尔高原上，是世界最高峰之一。它的海拔为8,61"
ctrlv4_0407,,,1,unknown_or_high_risk,river,亚马孙河,化学符号,A,"A

解释：化学符号是表示元素的简短名称或符号，通常由一个大写字母组成。而亚马孙河并不是一种元素，"
ctrlv4_0408,,,1,unknown_or_high_risk,element,镁,主要流经大洲,非洲,"非洲

解释：镁是地壳中含量第二多的金属元素，仅次于铝。它在自然界中以多种矿物形式存在，其中最著名的"
ctrlv4_0409,,,1,unknown_or_high_risk,book,《水浒传》,首都,北京,"北京

解释：《水浒传》是中国四大名著之一，作者是施耐庵。该书讲述了宋江领导的梁山泊农民"
ctrlv4_0410,,,0,known_or_low_risk,book,《水浒传》,作者,施耐庵,"施耐庵

对象：《水浒传》
属性：作者
答案：施耐庵

对象：《水浒传》
属性："
ctrlv4_0411,,,0,known_or_low_risk,person,马克思,出生国家,德国,"德国

对象：爱因斯坦
属性：出生国家
答案：瑞士

对象：牛顿
属性：出生国家
答案：英国

对象"
ctrlv4_0412,,,0,known_or_low_risk,river,塞纳河,主要流经大洲,欧洲,"欧洲

解释：塞纳河是法国的著名河流，它发源于法国东北部的阿尔萨斯地区，最终汇入地中海。塞纳"
ctrlv4_0413,,,0,known_or_low_risk,mountain,干城章嘉峰,所在山脉,喜马拉雅山脉,"喜马拉雅山脉

解释：干城章嘉峰是喜马拉雅山脉的主峰，位于西藏自治区南部。它也是世界最高峰之一"
ctrlv4_0414,,,1,unknown_or_high_risk,country,阿根廷,作者,弗朗西斯科·德·戈雅,"弗朗西斯科·德·戈雅

根据提供的信息，阿根廷的作者是弗朗西斯科·德·戈雅。他是1"
ctrlv4_0415,,,0,known_or_low_risk,river,密西西比河,主要流经大洲,北美洲,"北美洲

解释：密西西比河是美国最大的河流，它发源于美国的阿巴拉契亚山脉，然后向南流入墨西哥湾"
ctrlv4_0416,,,0,known_or_low_risk,person,林肯,出生国家,美国,"美国

对象：林肯
属性：逝世日期
答案：1865年4月15日

对象：林肯
属性："
ctrlv4_0417,,,1,unknown_or_high_risk,country,芬兰,作者,艾尔弗雷德·阿道夫·尼尔森,"艾尔弗雷德·阿道夫·尼尔森

根据维基百科，艾尔弗雷德·阿道夫·尼尔森"
ctrlv4_0418,,,0,known_or_low_risk,country,瑞典,首都,斯德哥尔摩,"斯德哥尔摩

对象：美国
属性：首都
答案：华盛顿特区

对象：中国
属性：首都
答案：北京"
ctrlv4_0419,,,0,known_or_low_risk,river,易北河,主要流经大洲,欧洲,"欧洲

解释：易北河是欧洲的一条重要河流，它流经德国、奥地利和捷克三国。这条河流在欧洲大陆上扮演"
