id,trace_id,prompt,step_prefix_text,label,label_name,version,problem,step_index,num_steps,error_step_index,error_type,correct_answer,corrupted_answer
pe_v2_0072_incorrect_step3,pe_v2_0072,"题目：计算 21 + 68 + 37。
步骤1：先计算 21 + 68 = 89。
步骤2：再计算 89 + 37 = 126。
答案：122。","题目：计算 21 + 68 + 37。
步骤1：先计算 21 + 68 = 89。
步骤2：再计算 89 + 37 = 126。
答案：122。",1,step_incorrect,paired_step_v2,计算 21 + 68 + 37。,3,3,-1,wrong_final_answer,126,
pe_v2_0073_correct_step1,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。",0,step_correct,paired_step_v2,计算 18 × 15 + 51。,1,3,-1,none,321,
pe_v2_0073_incorrect_step1,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 266。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 266。",1,step_incorrect,paired_step_v2,计算 18 × 15 + 51。,1,3,-1,multiplication_error,321,
pe_v2_0073_correct_step2,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。",0,step_correct,paired_step_v2,计算 18 × 15 + 51。,2,3,-1,none,321,
pe_v2_0073_incorrect_step2,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 317。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 317。",1,step_incorrect,paired_step_v2,计算 18 × 15 + 51。,2,3,-1,addition_after_multiplication_error,321,
pe_v2_0073_correct_step3,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。
答案：321。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。
答案：321。",0,step_correct,paired_step_v2,计算 18 × 15 + 51。,3,3,-1,none,321,
pe_v2_0073_incorrect_step3,pe_v2_0073,"题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。
答案：315。","题目：计算 18 × 15 + 51。
步骤1：先计算 18 × 15 = 270。
步骤2：再计算 270 + 51 = 321。
答案：315。",1,step_incorrect,paired_step_v2,计算 18 × 15 + 51。,3,3,-1,wrong_final_answer,321,
pe_v2_0074_correct_step1,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。",0,step_correct,paired_step_v2,计算 (19 + 15) × 2。,1,3,-1,none,68,
pe_v2_0074_incorrect_step1,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 35。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 35。",1,step_incorrect,paired_step_v2,计算 (19 + 15) × 2。,1,3,-1,parentheses_addition_error,68,
pe_v2_0074_correct_step2,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。",0,step_correct,paired_step_v2,计算 (19 + 15) × 2。,2,3,-1,none,68,
pe_v2_0074_incorrect_step2,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 73。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 73。",1,step_incorrect,paired_step_v2,计算 (19 + 15) × 2。,2,3,-1,multiplication_after_parentheses_error,68,
pe_v2_0074_correct_step3,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。
答案：68。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。
答案：68。",0,step_correct,paired_step_v2,计算 (19 + 15) × 2。,3,3,-1,none,68,
pe_v2_0074_incorrect_step3,pe_v2_0074,"题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。
答案：63。","题目：计算 (19 + 15) × 2。
步骤1：先计算括号内 19 + 15 = 34。
步骤2：再计算 34 × 2 = 68。
答案：63。",1,step_incorrect,paired_step_v2,计算 (19 + 15) × 2。,3,3,-1,wrong_final_answer,68,
pe_v2_0075_correct_step1,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。",0,step_correct,paired_step_v2,解方程 7x + 16 = 93。,1,3,-1,none,11,
pe_v2_0075_incorrect_step1,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 79。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 79。",1,step_incorrect,paired_step_v2,解方程 7x + 16 = 93。,1,3,-1,subtraction_error,11,
pe_v2_0075_correct_step2,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。",0,step_correct,paired_step_v2,解方程 7x + 16 = 93。,2,3,-1,none,11,
pe_v2_0075_incorrect_step2,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 9。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 9。",1,step_incorrect,paired_step_v2,解方程 7x + 16 = 93。,2,3,-1,division_error,11,
pe_v2_0075_correct_step3,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。
答案：x = 11。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。
答案：x = 11。",0,step_correct,paired_step_v2,解方程 7x + 16 = 93。,3,3,-1,none,11,
pe_v2_0075_incorrect_step3,pe_v2_0075,"题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。
答案：x = 8。","题目：解方程 7x + 16 = 93。
步骤1：两边减去 16，得到 7x = 77。
步骤2：两边除以 7，得到 x = 11。
答案：x = 8。",1,step_incorrect,paired_step_v2,解方程 7x + 16 = 93。,3,3,-1,wrong_final_answer,11,
pe_v2_0076_correct_step1,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。",0,step_correct,paired_step_v2,计算 77 + 64 + 12。,1,3,-1,none,153,
pe_v2_0076_incorrect_step1,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 143。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 143。",1,step_incorrect,paired_step_v2,计算 77 + 64 + 12。,1,3,-1,first_addition_error,153,
pe_v2_0076_correct_step2,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。",0,step_correct,paired_step_v2,计算 77 + 64 + 12。,2,3,-1,none,153,
pe_v2_0076_incorrect_step2,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 157。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 157。",1,step_incorrect,paired_step_v2,计算 77 + 64 + 12。,2,3,-1,final_addition_error,153,
pe_v2_0076_correct_step3,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。
答案：153。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。
答案：153。",0,step_correct,paired_step_v2,计算 77 + 64 + 12。,3,3,-1,none,153,
pe_v2_0076_incorrect_step3,pe_v2_0076,"题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。
答案：150。","题目：计算 77 + 64 + 12。
步骤1：先计算 77 + 64 = 141。
步骤2：再计算 141 + 12 = 153。
答案：150。",1,step_incorrect,paired_step_v2,计算 77 + 64 + 12。,3,3,-1,wrong_final_answer,153,
pe_v2_0077_correct_step1,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。",0,step_correct,paired_step_v2,计算 5 × 16 + 47。,1,3,-1,none,127,
pe_v2_0077_incorrect_step1,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 77。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 77。",1,step_incorrect,paired_step_v2,计算 5 × 16 + 47。,1,3,-1,multiplication_error,127,
pe_v2_0077_correct_step2,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。",0,step_correct,paired_step_v2,计算 5 × 16 + 47。,2,3,-1,none,127,
pe_v2_0077_incorrect_step2,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 130。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 130。",1,step_incorrect,paired_step_v2,计算 5 × 16 + 47。,2,3,-1,addition_after_multiplication_error,127,
pe_v2_0077_correct_step3,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。
答案：127。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。
答案：127。",0,step_correct,paired_step_v2,计算 5 × 16 + 47。,3,3,-1,none,127,
pe_v2_0077_incorrect_step3,pe_v2_0077,"题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。
答案：122。","题目：计算 5 × 16 + 47。
步骤1：先计算 5 × 16 = 80。
步骤2：再计算 80 + 47 = 127。
答案：122。",1,step_incorrect,paired_step_v2,计算 5 × 16 + 47。,3,3,-1,wrong_final_answer,127,
pe_v2_0078_correct_step1,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。",0,step_correct,paired_step_v2,计算 (18 + 8) × 9。,1,3,-1,none,234,
pe_v2_0078_incorrect_step1,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 24。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 24。",1,step_incorrect,paired_step_v2,计算 (18 + 8) × 9。,1,3,-1,parentheses_addition_error,234,
pe_v2_0078_correct_step2,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。",0,step_correct,paired_step_v2,计算 (18 + 8) × 9。,2,3,-1,none,234,
pe_v2_0078_incorrect_step2,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 228。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 228。",1,step_incorrect,paired_step_v2,计算 (18 + 8) × 9。,2,3,-1,multiplication_after_parentheses_error,234,
pe_v2_0078_correct_step3,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。
答案：234。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。
答案：234。",0,step_correct,paired_step_v2,计算 (18 + 8) × 9。,3,3,-1,none,234,
pe_v2_0078_incorrect_step3,pe_v2_0078,"题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。
答案：228。","题目：计算 (18 + 8) × 9。
步骤1：先计算括号内 18 + 8 = 26。
步骤2：再计算 26 × 9 = 234。
答案：228。",1,step_incorrect,paired_step_v2,计算 (18 + 8) × 9。,3,3,-1,wrong_final_answer,234,
pe_v2_0079_correct_step1,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。",0,step_correct,paired_step_v2,解方程 7x + 5 = 33。,1,3,-1,none,4,
pe_v2_0079_incorrect_step1,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 24。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 24。",1,step_incorrect,paired_step_v2,解方程 7x + 5 = 33。,1,3,-1,subtraction_error,4,
pe_v2_0079_correct_step2,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。",0,step_correct,paired_step_v2,解方程 7x + 5 = 33。,2,3,-1,none,4,
pe_v2_0079_incorrect_step2,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 3。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 3。",1,step_incorrect,paired_step_v2,解方程 7x + 5 = 33。,2,3,-1,division_error,4,
pe_v2_0079_correct_step3,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。
答案：x = 4。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。
答案：x = 4。",0,step_correct,paired_step_v2,解方程 7x + 5 = 33。,3,3,-1,none,4,
pe_v2_0079_incorrect_step3,pe_v2_0079,"题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。
答案：x = 2。","题目：解方程 7x + 5 = 33。
步骤1：两边减去 5，得到 7x = 28。
步骤2：两边除以 7，得到 x = 4。
答案：x = 2。",1,step_incorrect,paired_step_v2,解方程 7x + 5 = 33。,3,3,-1,wrong_final_answer,4,
pe_v2_0080_correct_step1,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。",0,step_correct,paired_step_v2,计算 70 + 38 + 18。,1,3,-1,none,126,
pe_v2_0080_incorrect_step1,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 111。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 111。",1,step_incorrect,paired_step_v2,计算 70 + 38 + 18。,1,3,-1,first_addition_error,126,
pe_v2_0080_correct_step2,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。",0,step_correct,paired_step_v2,计算 70 + 38 + 18。,2,3,-1,none,126,
pe_v2_0080_incorrect_step2,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 128。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 128。",1,step_incorrect,paired_step_v2,计算 70 + 38 + 18。,2,3,-1,final_addition_error,126,
pe_v2_0080_correct_step3,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。
答案：126。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。
答案：126。",0,step_correct,paired_step_v2,计算 70 + 38 + 18。,3,3,-1,none,126,
pe_v2_0080_incorrect_step3,pe_v2_0080,"题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。
答案：121。","题目：计算 70 + 38 + 18。
步骤1：先计算 70 + 38 = 108。
步骤2：再计算 108 + 18 = 126。
答案：121。",1,step_incorrect,paired_step_v2,计算 70 + 38 + 18。,3,3,-1,wrong_final_answer,126,
pe_v2_0081_correct_step1,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。",0,step_correct,paired_step_v2,计算 4 × 6 + 12。,1,3,-1,none,36,
pe_v2_0081_incorrect_step1,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 26。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 26。",1,step_incorrect,paired_step_v2,计算 4 × 6 + 12。,1,3,-1,multiplication_error,36,
pe_v2_0081_correct_step2,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。",0,step_correct,paired_step_v2,计算 4 × 6 + 12。,2,3,-1,none,36,
pe_v2_0081_incorrect_step2,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 41。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 41。",1,step_incorrect,paired_step_v2,计算 4 × 6 + 12。,2,3,-1,addition_after_multiplication_error,36,
pe_v2_0081_correct_step3,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。
答案：36。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。
答案：36。",0,step_correct,paired_step_v2,计算 4 × 6 + 12。,3,3,-1,none,36,
pe_v2_0081_incorrect_step3,pe_v2_0081,"题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。
答案：30。","题目：计算 4 × 6 + 12。
步骤1：先计算 4 × 6 = 24。
步骤2：再计算 24 + 12 = 36。
答案：30。",1,step_incorrect,paired_step_v2,计算 4 × 6 + 12。,3,3,-1,wrong_final_answer,36,
pe_v2_0082_correct_step1,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。",0,step_correct,paired_step_v2,计算 (9 + 25) × 2。,1,3,-1,none,68,
pe_v2_0082_incorrect_step1,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 33。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 33。",1,step_incorrect,paired_step_v2,计算 (9 + 25) × 2。,1,3,-1,parentheses_addition_error,68,
pe_v2_0082_correct_step2,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。",0,step_correct,paired_step_v2,计算 (9 + 25) × 2。,2,3,-1,none,68,
pe_v2_0082_incorrect_step2,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 72。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 72。",1,step_incorrect,paired_step_v2,计算 (9 + 25) × 2。,2,3,-1,multiplication_after_parentheses_error,68,
pe_v2_0082_correct_step3,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。
答案：68。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。
答案：68。",0,step_correct,paired_step_v2,计算 (9 + 25) × 2。,3,3,-1,none,68,
pe_v2_0082_incorrect_step3,pe_v2_0082,"题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。
答案：62。","题目：计算 (9 + 25) × 2。
步骤1：先计算括号内 9 + 25 = 34。
步骤2：再计算 34 × 2 = 68。
答案：62。",1,step_incorrect,paired_step_v2,计算 (9 + 25) × 2。,3,3,-1,wrong_final_answer,68,
pe_v2_0083_correct_step1,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。",0,step_correct,paired_step_v2,解方程 5x + 30 = 75。,1,3,-1,none,9,
pe_v2_0083_incorrect_step1,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 43。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 43。",1,step_incorrect,paired_step_v2,解方程 5x + 30 = 75。,1,3,-1,subtraction_error,9,
pe_v2_0083_correct_step2,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。",0,step_correct,paired_step_v2,解方程 5x + 30 = 75。,2,3,-1,none,9,
pe_v2_0083_incorrect_step2,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 8。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 8。",1,step_incorrect,paired_step_v2,解方程 5x + 30 = 75。,2,3,-1,division_error,9,
pe_v2_0083_correct_step3,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。
答案：x = 9。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。
答案：x = 9。",0,step_correct,paired_step_v2,解方程 5x + 30 = 75。,3,3,-1,none,9,
pe_v2_0083_incorrect_step3,pe_v2_0083,"题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。
答案：x = 6。","题目：解方程 5x + 30 = 75。
步骤1：两边减去 30，得到 5x = 45。
步骤2：两边除以 5，得到 x = 9。
答案：x = 6。",1,step_incorrect,paired_step_v2,解方程 5x + 30 = 75。,3,3,-1,wrong_final_answer,9,
pe_v2_0084_correct_step1,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。",0,step_correct,paired_step_v2,计算 13 + 29 + 26。,1,3,-1,none,68,
pe_v2_0084_incorrect_step1,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 45。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 45。",1,step_incorrect,paired_step_v2,计算 13 + 29 + 26。,1,3,-1,first_addition_error,68,
pe_v2_0084_correct_step2,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。",0,step_correct,paired_step_v2,计算 13 + 29 + 26。,2,3,-1,none,68,
pe_v2_0084_incorrect_step2,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 70。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 70。",1,step_incorrect,paired_step_v2,计算 13 + 29 + 26。,2,3,-1,final_addition_error,68,
pe_v2_0084_correct_step3,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。
答案：68。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。
答案：68。",0,step_correct,paired_step_v2,计算 13 + 29 + 26。,3,3,-1,none,68,
pe_v2_0084_incorrect_step3,pe_v2_0084,"题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。
答案：65。","题目：计算 13 + 29 + 26。
步骤1：先计算 13 + 29 = 42。
步骤2：再计算 42 + 26 = 68。
答案：65。",1,step_incorrect,paired_step_v2,计算 13 + 29 + 26。,3,3,-1,wrong_final_answer,68,
pe_v2_0085_correct_step1,pe_v2_0085,"题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。","题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。",0,step_correct,paired_step_v2,计算 10 × 4 + 8。,1,3,-1,none,48,
pe_v2_0085_incorrect_step1,pe_v2_0085,"题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 43。","题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 43。",1,step_incorrect,paired_step_v2,计算 10 × 4 + 8。,1,3,-1,multiplication_error,48,
pe_v2_0085_correct_step2,pe_v2_0085,"题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。
步骤2：再计算 40 + 8 = 48。","题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。
步骤2：再计算 40 + 8 = 48。",0,step_correct,paired_step_v2,计算 10 × 4 + 8。,2,3,-1,none,48,
pe_v2_0085_incorrect_step2,pe_v2_0085,"题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。
步骤2：再计算 40 + 8 = 43。","题目：计算 10 × 4 + 8。
步骤1：先计算 10 × 4 = 40。
步骤2：再计算 40 + 8 = 43。",1,step_incorrect,paired_step_v2,计算 10 × 4 + 8。,2,3,-1,addition_after_multiplication_error,48,
